external_id;name;description
3558;DOMAINE DE VENUS;"Le Domaine de Venus, cree en 2003, est situe a Maury dans les Pyrenees-Orientales, entre les Pyrenees et la mer Mediterranee. Il setend sur 34 hectares, composes et il est constitue de plus de 30 parcelles. Le vignoble plante en coteaux se situe entre 300 et 500 metres au-dessus du niveau de la mer. Toute la production est certifiee Agriculture biologique depuis la fin de lannee 2019.

Le terroir est a dominante de schistes noirs. Nous avons egalement quelques parcelles plantees sur des argilo-calcaires et des arenes granitiques. Ce vignoble daltitude est tres expose au soleil (2400 heures densoleillement annuel) et au vent (300 jours de vent par an). Ce terroir genere de faibles rendements et permet de produire des vins concentres, frais et delicats.

La production totale est denviron 50,000 bouteilles : 
-	65% de vins rouges, en AOP Cotes du Roussillon, AOP Cotes du Roussillon villages, IGP Cotes catalanes
-	25% de vins blancs en AOP Cotes du Roussillon
-	10% de vins roses en AOP Cotes du Roussillon

Notre volonte est de reveler la complexite et la finesse du terroir roussillonnais. Cest pourquoi nous assurons un vieillissement de nos vins en bouteille pendant de nombreuses annees, pour vous garantir des vins a maturite, que vous pouvez ouvrir a tout moment."
1674;Chateau Faiteau;"Exploitation familiale de 16 ha situé sur la commune de LA LIVINIERE à mi-chemin entre Carcassonne et Narbonne. 
en conversion agriculture biologique"
3068;les justiciers du goût;"Nous proposons une gamme complète de snacking bio composée de plats préparés, de sandwichs et desserts
Notre marque de fabrication : Des produits sains à base de légumes, fruits, légumineuses et céréales, sans exclure les produits carnés de certains plats. Nos préparations sont issues de recettes inédites, élaborées avec des ingrédients de saison  provenant en majorité de la région. 
Afin de réduire limpact environnemental de notre activité, nous avons choisi un emballage éco-conçu pour réduire son poids de 50%."
3716;OLIVERAIE BARTHELEMY;"L'Oliveraie Barthelemy c'est le travail passionne d'un pere et d'un fils: Alain & Franck : producteurs, confiseurs et mouliniers.
Entre Gard & Herault, pres de 3000 oliviers sont en production au sein de l'exploitation familiale. 
Les olives sont transformees entierement par nos soin.
Pour le plaisir de tous : huile d'olive, olives de bouche, tapenades,.... ; en vente 100% direct via le magasin et les boutiques de producteurs."
2479;MANJOLIVE;"Nous sommes producteurs de spiruline crue et de safran bio dans le Gard provencal, entre Avignon et Uzes, dans la vallee de la Ceze, proche de celle de l'Ardeche, entre Mediterranee et Cevennes.
Nous mettons tout en uvre pour vous offrir le meilleur de la Nature a travers des produits de premiere qualite, cultives avec Amour, pour votre plaisir et votre sante. Nous avons egalement plante des grenades."
1420;DOMAINE VIRGILE JOLY;"Le Domaine Virgile Joly est situé sur lun des meilleurs terroirs du Sud de la France : lairedAppellation dOrigine Contrôlé (AOC) Coteaux du Languedoc - Saint Saturnin. Les parcelles sont situées sur de vastes terrasses caillouteuses argilo calcaires culminant
entre 100 et 400 m daltitude plantées de vieux Grenache, de Syrah et de Carignan, conjugués à la richesse du climat méditerranéen. Ce terroir exigeant est travaillé dans un total respect de la nature pour permettre au Domaine Virgile Joly doffrir des vins sincères et francs à la riche palette aromatique. Dans le respect des écosystèmes, le travail manuel
est privilégié afin de laisser la vigne s'exprimer le
plus naturellement possible.
Le désherbage non chimique est réalisé sous forme
de labours et finalisé manuellement; la fumure est gérée par des apports de matières organiques; les moyens de traitement sont ancestraux (souffre et bouillie bordelaise) tout ceci pour
permettre à la vigne de développer sa propre résistance et ses défenses naturelles. Le respect des raisins comme celui de la vigne impose certains principes : Les vendanges sont
manuelles. Directement triés à la vigne, les raisins
sont transportés à la cave dans des cagettes puis
éraflés et vinifiés de façon traditionnelle, avec pigeage et remontage. Assemblés, les vins seront ensuite élevés en cuves ou en barriques de chêne français.
Au Domaine Virgile Joly, il n'existe pas de règles strictes. Lattention et ladaptation sont constantes pour être au plus près du millésime. En résultat, des vins à l'attaque franche et ample, à la bouche suave et finement structurée
évoluant vers une finale rafraîchissante."
3058;Macaron de Lauzerte;"Le Macaron de Lauzerte est un trésor venu tout droit du passé. La recette... elle est jalousement gardée par la Maison du Macaron de Lauzerte. Créée en 1985 par la famille Bonnefous, la Maison est fondée pour perpétuer lhistoire du Macaron de Lauzerte qui commençait à tomber dans loubli.

La recette ainsi que la renommée des Macarons de Lauzerte remontent au XI siècle.
Raymond IV, célèbre comte de Toulouse, se faisait livrer tous les jours cette gourmandise fabriquée artisanalement. 

Le Macaron de Lauzerte na rien à envier à ces petits fours guindés dans leurs coques de glace. À limage des hommes qui ont forgé cette terre, ils affichent fièrement une apparence rustique, craquelée enveloppant un cur moelleux et plein de douceur. Authentique saveur damande, tentez cette expérience unique en découvrant ce Macaron qui éveillera tous vos sens."
3710;gaec l'agneau du gardon;elevage de brebis de race Merinos d'Arles en systeme transhumant et en conversion bio, production de viande d'agneaux en vente directe
1038;ALTERBIO;Notre mission consiste à mettre sur le marché européen des fruits et légumes de qualité issus de lagriculture biologique tout en assurant des débouchés pérennes à nos adhérents, tout cela, dans une démarche éthique et responsable. Nous croyons non seulement que la préservation de lenvironnement et le « marché » peuvent cohabiter mais surtout que leur mariage est la seule voie possible pour lavenir. Notre passion pour ce métier et nos convictions nous poussent chaque jour à apporter notre pierre à lédifice que nous souhaitons confier aux générations futures
3819;FERME LE COCHON DU MADRES;"ferme d'elevage plein air en pyrenees audoises, bovins et cochons,
tous nos produits sont elabores par nos soins dans notre atelier de
fabrication C.E sur notre ferme. Viandes fraiche de boeuf et cochon,salaisons et conserves. Mais egalement servi a notre ferme
auberge."
3359;BOY MAURY;"Boy Maury est une entreprise familiale implantée depuis plus de 50 ans dans le Lot à Biars-sur-Cère.
 Son activité principale est l'expédition de noix sèches du Lot ( Noix du Périgord AOP ), nous commercialisons aussi l'asperge de Tauriac ( 46 ) des noisettes du Lot, la prune reine Claude de Carennac (46), le Melon des coteaux du Quercy, ainsi que le marron du Lot et de l' Aveyron."
2982;ALBAFRUIT;"Cree en 1994, dans le sud-ouest de la France, nous sommes situes au centre d'un des plus grands vergers d'Europe. Ce territoire de la region Midi-Pyrenees beneficie d'un ensoleillement important et est alimente par les fleuves Garonne et Tarn qui constituent des atouts exceptionnels pour une production fruitiere de qualite dans une nature verdoyante et preservee.

Grace a la competence de nos collaborateurs, nous commercialisons notre production propre de pomme et kiwi et celle de nos producteurs locaux partenaires : pommes, kiwis, prunes, melons. Les pommes representent le premier volume avec les varietes principales : Gala, Granny, Braeburn, Golden, Jazz, Chantecler, Canada Grey, Fuji, Rouge. Nous sommes egalement producteurs de pomme dites « clubs » telles que JAZZ et ENVY."
2487;Caves Languedoc Roussillon;"A CLR, nous avons comme unique philosophie de ne vendre que les vins que nous aimons boire nous-memes. Savoir initier un nouveau produit, anticiper une tendance, ou tout simplement repondre aux attentes precises de certains marches, exigent attention permanente, esprit d'ouverture et creativite.
Pour autant, cela ne doit pas nous faire oublier nos racines. Face a une mondialisation du gout, a une uniformisation des produits et a une approche de plus en plus industrielle du vin, nous revendiquons chez CLR, la signature de vins vrais, simples et authentiques, sans artifices et que chacun peut s'offrir et apprecier au quotidien sans s'en lasser."
1836;ZEZETTE LA BELLE EPOQUE;"Zezette La Belle Epoque est une biscuiterie artisanale crée par Gaston BENTATA biscuitier depuis 1978, Gaston Bentata, est attaché à la tradition et veut partager, avec les gourmands, au travers de La Belle Epoque, les petits biscuits issus de vieilles recettes familiales, goûtées et appréciées depuis plusieurs décennies.

Depuis sa création, La Belle Epoque est primée régulièrement lors des concours Hérault Gourmand, qui regroupent lensemble des acteurs de la Gastronomie Régionale Haut de Gamme. 

Les épicuriens retrouveront les biscuits sucrés et salés : 
-	en boîtes fraîcheur et métal en grande distribution et dans les commerces de proximité, 
-	en étui 'premium', en sachet dégustation, fermé par un nud en raphia naturel, en coffret métal dans les épiceries fines.

Souvent copiée mais jamais égalée exigez la qualité « La Belle Epoque » !"
1603;Domaine Camp-Galhan;Le domaine se situe au cur du vignoble du Duché dUzès, et trouve ses racines sur danciennes terrasses  du  Gardon, la rivière emblématique des Cévennes.Le domaine est donc constitué par  les vignes qui sont donc plantées dans le lit de l'ancien Gardon ainsi quune cave en gravité pour la vinification.
3669;Malterie Occitane;"La premiere activite de la Malterie Occitane est de produire du malt. Dans une exigence de qualite notre outil de production est une malterie continue dune capacite de 1500t par an. Combine a un cahier des charges exigeant sur la qualite des orges, cet outil nous permet de proposer des malts dexceptions uniques.
Pour repondre aux demandes des brasseurs et des consommateurs notre malterie sapprovisionne exclusivement en orge local. Grace a notre collaboration avec la cooperative cerealiere regionale Arterris nous pouvons garantir une tracabilite brusque la parcelle. De plus, la collecte et le stockage de nos orges sont optimaux et nous reduisons notre empreinte ecologique."
824;Calmel & Joseph;Fondee en 1995 Calmel & Joseph est une maison de negoce specialisee dans les vins du Languedoc Roussillon issus de caves particulieres reparties sur lensemble du territoire. Nous avons developpe patiemment des relations privilegiees avec un grand nombre de viticulteurs de toutes appellations. Convaincu du potentiel extraordinaire de cette region, Laurent Calmel, nologue et Jerome Joseph vinifient, assemblent et elevent lensemble des vins avec la volonte commune de prouver la qualite unique et trop meconnue de ces terroirs mediterraneens. Outre le desir de produire des vins de grande qualite en adequation avec leurs terroirs, nous sommes tres attaches a vinifier selon nos convictions et notre experience.
833;Chapelle De Novilis;"CHAPELLE de NOVILIS est un domaine familial dont l'histoire débute en 800 après JC.
Les vignes, en conversion BIO, totalement engagées dans un programme de biodiversité, sétendent sur 15 hectares au sein de lindication géographique protégée COTEAUX dENSERUNE. Nous mettons toute notre énergie et notre passion à la production de vins haut de gamme issus du mariage de la Nature et des Hommes."
626;Domaine des Romarins;Producteur de Cotes du Rhone Villages Signargues et Cotes du Rhone traditionnel rouge et de vin de pays du Gard rouge, rose et blanc depuis quatre generations a Domazan.
